0.0886104	0.28899	0.0208511	0.71272	-0.000187	-0.669004	0.033004	-1.94733	0.044657	1.1705	0.03359
0.0896104	0.289003	0.021083	0.713236	-0.0002	-0.667637	0.033367	-1.94468	0.045109	1.1679	0.033946
0.0906104	0.289014	0.0213148	0.71375	-0.000213	-0.666276	0.03373	-1.94204	0.04556	1.16531	0.034301
0.0916104	0.289026	0.021545	0.714262	-0.000227	-0.66492	0.034091	-1.93941	0.046008	1.16272	0.034654
0.0926104	0.289037	0.0217749	0.714771	-0.00024	-0.663568	0.034451	-1.93679	0.046454	1.16015	0.035006
0.0936104	0.289048	0.0220036	0.715277	-0.000254	-0.66222	0.03481	-1.93417	0.046897	1.1576	0.035356
0.0946104	0.289059	0.0222323	0.715782	-0.000268	-0.660878	0.035169	-1.93157	0.047339	1.15505	0.035705
0.0956104	0.28907	0.0224598	0.716284	-0.000282	-0.65954	0.035526	-1.92898	0.047778	1.15251	0.036052
0.0966104	0.28908	0.0226862	0.716784	-0.000297	-0.658207	0.035882	-1.92639	0.048215	1.14999	0.036397
0.0976104	0.28909	0.0229126	0.717281	-0.000311	-0.656879	0.036238	-1.92382	0.048649	1.14748	0.036741
0.0986104	0.2891	0.0231375	0.717776	-0.000326	-0.655555	0.036592	-1.92125	0.049081	1.14498	0.037084
0.0996104	0.289109	0.0233618	0.718269	-0.000341	-0.654236	0.036945	-1.91869	0.049511	1.14249	0.037425
0.10061	0.289118	0.0235858	0.71876	-0.000356	-0.652922	0.037298	-1.91614	0.049939	1.14001	0.037764
0.10161	0.289127	0.0238086	0.719248	-0.000371	-0.651612	0.037649	-1.91361	0.050365	1.13755	0.038102
0.10261	0.289136	0.0240311	0.719734	-0.000386	-0.650307	0.038	-1.91108	0.050788	1.13509	0.038439
0.10361	0.289145	0.0242525	0.720218	-0.000401	-0.649006	0.038349	-1.90856	0.05121	1.13265	0.038774
0.10461	0.289153	0.0244733	0.720699	-0.000417	-0.64771	0.038698	-1.90604	0.051629	1.13022	0.039107
